No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College,Team,URL,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2,Deandre Ayton,C,7-0,250.0,"July 23, 1998",bsBS,6,Arizona,POR,https://www.basketball-reference.com/players/a/aytonde01.html,2024-25,26.0,POR,NBA,40.0,40.0,30.2,6.6,11.7,0.566,0.2,0.8,0.188,6.5,10.9,0.594,0.573,1.0,1.5,0.667,3.1,7.1,10.2,1.6,0.8,1.0,1.7,2.2,14.4
26,Duop Reath,0.0,6-11,245.0,"June 26, 1996",ssSS,1,"Lee College,LSU",POR,https://www.basketball-reference.com/players/r/reathdu01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Robert Williams,PG,6-9,237.0,"October 17, 1997",usUS,6,Texas A&M,POR,https://www.basketball-reference.com/players/w/williro01.html,1975-76,31.0,LAL,NBA,9.0,17.6,1.9,4.8,0.395,1.1,1.4,0.769,0.2,1.9,2.1,2.3,0.3,0.0,1.7,4.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Bryce McGowens(TW),0.0,6-7,179.0,"November 8, 2002",usUS,2,Nebraska,POR,https://www.basketball-reference.com/players/m/mcgowbr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Justin Minaya(TW),0.0,6-5,210.0,"March 26, 1999",usUS,2,,POR,https://www.basketball-reference.com/players/m/minayju01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Sidy Cissoko(TW),0.0,6-8,200.0,"April 2, 2004",frFR,1,,POR,https://www.basketball-reference.com/players/c/cissosi01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Matisse Thybulle,SF,6-5,201.0,"March 4, 1997",usUS,5,Washington,POR,https://www.basketball-reference.com/players/t/thybuma01.html,2023-24,26.0,POR,NBA,65.0,19.0,22.9,1.9,4.9,0.397,1.2,3.6,0.346,0.7,1.3,0.535,0.524,0.3,0.4,0.759,0.5,1.6,2.1,1.4,1.7,0.8,0.6,1.4,5.4
23,Keon Ellis,0.0,6-6,175.0,"January 8, 2000",usUS,2,"Florida SouthWestern State College,Alabama",SAC,https://www.basketball-reference.com/players/e/elliske01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Keegan Murray,SG,6-8,215.0,"August 19, 2000",usUS,2,Iowa,SAC,https://www.basketball-reference.com/players/m/murrake01.html,1954-55,26.0,PHW,NBA,60.0,24.3,2.7,7.9,0.346,1.5,1.9,0.765,2.8,3.3,2.0,6.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DeMar DeRozan,SF,6-6,220.0,"August 7, 1989",usUS,15,USC,SAC,https://www.basketball-reference.com/players/d/derozde01.html,2024-25,35.0,SAC,NBA,57.0,57.0,35.9,8.1,16.8,0.486,1.1,3.0,0.358,7.1,13.7,0.514,0.518,4.8,5.5,0.873,0.6,3.4,4.0,4.0,0.9,0.4,1.4,1.9,22.2
11,Domantas Sabonis,C,6-10,240.0,"May 3, 1996",usUS,8,Gonzaga,SAC,https://www.basketball-reference.com/players/s/sabondo01.html,2024-25,28.0,SAC,NBA,56.0,56.0,35.3,7.7,12.9,0.596,1.0,2.4,0.432,6.7,10.5,0.632,0.635,3.2,4.2,0.747,3.9,10.2,14.1,6.2,0.6,0.4,3.0,3.4,19.5
0,Malik Monk,0.0,6-3,200.0,"February 4, 1998",usUS,7,Kentucky,SAC,https://www.basketball-reference.com/players/m/monkmma01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Trey Lyles,PF,6-9,234.0,"November 5, 1995",caCA,9,Kentucky,SAC,https://www.basketball-reference.com/players/l/lylestr01.html,2024-25,29.0,SAC,NBA,51.0,2.0,18.4,2.1,5.3,0.407,1.2,3.4,0.343,1.0,1.8,0.527,0.519,0.7,1.0,0.679,1.1,3.4,4.5,1.1,0.6,0.4,0.5,1.2,6.2
7,Doug McDermott,SF,6-6,225.0,"January 3, 1992",usUS,10,Creighton,SAC,https://www.basketball-reference.com/players/m/mcderdo01.html,2024-25,33.0,SAC,NBA,34.0,3.0,8.1,1.1,2.6,0.432,1.0,2.2,0.44,0.1,0.4,0.385,0.619,0.1,0.1,0.6,0.1,0.5,0.5,0.1,0.1,0.1,0.2,0.8,3.3
"3, 17",Isaac Jones(TW),0.0,6-8,245.0,"July 11, 2000",usUS,R,"Wenatchee Valley College,Idaho,Washington State",SAC,https://www.basketball-reference.com/players/j/jonesis01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Devin Carter,0.0,6-2,195.0,"March 18, 2002",usUS,R,"South Carolina,Providence",SAC,https://www.basketball-reference.com/players/c/cartede01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Zach LaVine,SG,6-5,200.0,"March 10, 1995",usUS,10,UCLA,SAC,https://www.basketball-reference.com/players/l/lavinza01.html,2024-25,29.0,SAC,NBA,13.0,13.0,36.3,8.5,16.7,0.512,3.2,7.5,0.429,5.3,9.2,0.58,0.608,3.1,3.5,0.889,0.2,3.7,3.9,4.1,0.9,0.1,2.5,1.2,23.4
17,Jonas ValanÄiÅ«nas,C,6-11,265.0,"May 6, 1992",ltLT,12,,SAC,https://www.basketball-reference.com/players/v/valanjo01.html,2024-25,32.0,SAC,NBA,12.0,3.0,18.8,4.3,7.3,0.586,0.1,0.2,0.5,4.2,7.1,0.588,0.592,1.8,2.3,0.778,2.8,4.7,7.4,2.2,0.9,0.8,1.0,2.8,10.3
33,Jake LaRavia,0.0,6-8,235.0,"November 3, 2001",usUS,2,"Indiana State University,Wake Forest",SAC,https://www.basketball-reference.com/players/l/laravja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Mason Jones(TW),PF,6-4,200.0,"July 21, 1998",usUS,3,"Connors State College,Arkansas",SAC,https://www.basketball-reference.com/players/j/jonesma01.html,1984-85,31.0,DET,NBA,47.0,0.0,8.9,1.0,1.9,0.552,0.0,0.0,,1.0,1.9,0.552,0.552,0.7,1.1,0.647,1.0,1.7,2.7,0.3,0.2,0.3,0.7,1.2,2.7
20,Markelle Fultz,PG,6-4,209.0,"May 29, 1998",usUS,7,Washington,SAC,https://www.basketball-reference.com/players/f/fultzma01.html,2024-25,26.0,SAC,NBA,7.0,0.0,9.4,1.6,3.3,0.478,0.1,0.3,0.5,1.4,3.0,0.476,0.5,0.1,0.1,1.0,0.3,0.7,1.0,1.0,0.6,0.1,1.4,0.6,3.4
99,Jae Crowder,PF,6-6,235.0,"July 6, 1990",usUS,12,Marquette,SAC,https://www.basketball-reference.com/players/c/crowdja01.html,2024-25,34.0,SAC,NBA,7.0,2.0,13.1,0.9,2.4,0.353,0.4,1.7,0.25,0.4,0.7,0.6,0.441,0.7,0.9,0.833,0.9,1.6,2.4,0.6,0.4,0.0,0.6,1.4,2.9
24,Isaiah Crawford(TW),0.0,6-6,220.0,"November 1, 2001",usUS,R,Louisiana Tech,SAC,https://www.basketball-reference.com/players/c/crawfis01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Skal LabissiÃ¨re,PF,6-10,235.0,"March 18, 1996",htHT,4,Kentucky,SAC,https://www.basketball-reference.com/players/l/labissk01.html,2024-25,28.0,SAC,NBA,3.0,0.0,2.0,0.7,0.7,1.0,0.3,0.3,1.0,0.3,0.3,1.0,1.25,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.7
40,Harrison Barnes,0.0,6-8,225.0,"May 30, 1992",usUS,12,UNC,SAS,https://www.basketball-reference.com/players/b/barneha01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Julian Champagnie,SF,6-8,220.0,"June 29, 2001",usUS,2,St. John's,SAS,https://www.basketball-reference.com/players/c/champju01.html,2024-25,23.0,WAS,NBA,43.0,15.0,18.2,2.8,5.6,0.504,1.0,2.8,0.378,1.8,2.9,0.626,0.597,0.8,1.1,0.714,1.5,3.1,4.5,0.9,0.9,0.6,0.8,1.7,7.5
3,Chris Paul,0.0,6-0,175.0,"May 6, 1985",usUS,19,Wake Forest,SAS,https://www.basketball-reference.com/players/p/paulcch01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Stephon Castle,0.0,6-6,215.0,"November 1, 2004",usUS,R,UConn,SAS,https://www.basketball-reference.com/players/c/castlst01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Keldon Johnson,PF,6-5,220.0,"October 11, 1999",usUS,5,Kentucky,SAS,https://www.basketball-reference.com/players/j/johnske01.html,1985-86,23.0,POR,NBA,64.0,0.0,12.7,1.8,3.3,0.528,0.0,0.0,1.8,3.3,0.528,0.528,0.6,1.3,0.435,1.4,2.4,3.8,0.3,0.2,0.3,0.9,2.3,4.1,
1,Victor Wembanyama,0.0,7-3,235.0,"January 4, 2004",frFR,1,,SAS,https://www.basketball-reference.com/players/w/wembavi01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Devin Vassell,0.0,6-5,200.0,"August 23, 2000",usUS,4,Florida State,SAS,https://www.basketball-reference.com/players/v/vassede01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Jeremy Sochan,0.0,6-8,230.0,"May 20, 2003",usUS,2,Baylor,SAS,https://www.basketball-reference.com/players/s/sochaje01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Sandro Mamukelashvili,0.0,6-11,240.0,"May 23, 1999",usUS,3,Seton Hall,SAS,https://www.basketball-reference.com/players/m/mamuksa01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Blake Wesley,0.0,6-5,185.0,"March 16, 2003",usUS,2,Notre Dame,SAS,https://www.basketball-reference.com/players/w/weslebl01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Malaki Branham,0.0,6-4,180.0,"May 12, 2003",usUS,2,Ohio State,SAS,https://www.basketball-reference.com/players/b/branhma01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Charles Bassey,C,6-10,235.0,"October 28, 2000",ngNG,3,Western Kentucky,SAS,https://www.basketball-reference.com/players/b/bassech01.html,2024-25,24.0,SAS,NBA,34.0,1.0,10.7,2.0,3.4,0.586,0.0,0.0,,2.0,3.4,0.586,0.586,0.6,1.0,0.636,1.6,2.8,4.4,0.5,0.4,0.9,0.7,1.4,4.6
4,De'Aaron Fox,0.0,6-3,185.0,"December 20, 1997",usUS,7,Kentucky,SAS,https://www.basketball-reference.com/players/f/foxdede01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Bismack Biyombo,C,6-8,255.0,"August 28, 1992",cdCD,13,,SAS,https://www.basketball-reference.com/players/b/biyombi01.html,2024-25,32.0,SAS,NBA,10.0,9.0,17.7,2.8,4.4,0.636,0.0,0.0,,2.8,4.4,0.636,0.636,0.4,1.3,0.308,1.7,3.8,5.5,1.2,0.7,1.0,0.9,2.1,6.0
11,Jordan McLaughlin,PG,6-0,185.0,"April 9, 1996",usUS,5,USC,SAS,https://www.basketball-reference.com/players/m/mclaujo01.html,2024-25,28.0,SAS,NBA,6.0,0.0,2.3,0.3,0.3,1.0,0.2,0.2,1.0,0.2,0.2,1.0,1.25,0.5,0.5,1.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,0.2,1.3
7,David Duke Jr.(TW),0.0,6-5,205.0,"October 13, 1999",usUS,3,Providence,SAS,https://www.basketball-reference.com/players/j/jr.(tda01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Harrison Ingram(TW),0.0,6-5,230.0,"November 27, 2002",usUS,R,"Stanford,UNC",SAS,https://www.basketball-reference.com/players/i/ingraha01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Riley Minix(TW),0.0,6-7,230.0,"September 22, 2000",usUS,R,"Southeastern University,Morehead State University",SAS,https://www.basketball-reference.com/players/m/minixri01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Jamal Shead,0.0,6-0,200.0,"June 24, 2002",usUS,R,Houston,TOR,https://www.basketball-reference.com/players/s/sheadja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Gradey Dick,0.0,6-6,205.0,"November 20, 2003",usUS,1,Kansas,TOR,https://www.basketball-reference.com/players/d/dickggr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Ochai Agbaji,0.0,6-5,215.0,"April 20, 2000",usUS,2,Kansas,TOR,https://www.basketball-reference.com/players/a/agbajoc01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,RJ Barrett,SF,6-6,214.0,"June 14, 2000",caCA,5,Duke,TOR,https://www.basketball-reference.com/players/b/barrerj01.html,2024-25,24.0,TOR,NBA,50.0,50.0,33.2,8.1,17.1,0.475,1.9,5.3,0.365,6.2,11.8,0.524,0.531,3.6,5.5,0.655,1.0,5.5,6.5,5.6,0.8,0.3,3.0,2.5,21.7
4,Scottie Barnes,PF,6-7,227.0,"August 1, 2001",usUS,3,Florida State,TOR,https://www.basketball-reference.com/players/b/barnesc01.html,2024-25,23.0,TOR,NBA,50.0,50.0,34.3,7.4,16.7,0.445,1.2,4.7,0.265,6.2,12.0,0.516,0.483,3.7,4.7,0.783,1.7,6.1,7.8,6.1,1.5,1.1,2.9,2.0,19.8
19,Jakob Poeltl,C,7-0,245.0,"October 15, 1995",atAT,8,Utah,TOR,https://www.basketball-reference.com/players/p/poeltja01.html,2024-25,29.0,TOR,NBA,50.0,49.0,30.2,6.2,10.1,0.614,0.0,0.0,0.0,6.2,10.1,0.616,0.614,1.8,2.7,0.679,3.4,6.4,9.7,2.9,1.2,1.2,1.9,3.3,14.2
25,Chris Boucher,PF,6-9,200.0,"January 11, 1993",lcLC,7,"New Mexico Junior College,Northwest College,Oregon",TOR,https://www.basketball-reference.com/players/b/bouchch01.html,2024-25,32.0,TOR,NBA,50.0,0.0,17.2,3.6,7.4,0.492,1.4,3.9,0.363,2.2,3.5,0.633,0.586,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,1.4,10.0
2,Jonathan Mogbo,0.0,6-9,225.0,"October 29, 2001",usUS,R,"Missouri State,San Francisco",TOR,https://www.basketball-reference.com/players/m/mogbojo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Ja'Kobe Walter,0.0,6-5,180.0,"September 4, 2004",usUS,R,Baylor,TOR,https://www.basketball-reference.com/players/w/walteja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Jamison Battle,0.0,6-7,220.0,"May 10, 2001",usUS,R,"George Washington,Minnesota,Ohio State",TOR,https://www.basketball-reference.com/players/b/battlja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Immanuel Quickley,PG,6-3,190.0,"June 17, 1999",usUS,4,Kentucky,TOR,https://www.basketball-reference.com/players/q/quickim01.html,2024-25,25.0,TOR,NBA,24.0,24.0,28.5,5.6,13.1,0.425,2.5,6.5,0.382,3.1,6.6,0.468,0.521,3.6,4.1,0.869,0.4,2.9,3.3,5.5,0.6,0.1,1.8,2.0,17.3
21,Orlando Robinson,C,7-0,235.0,"July 10, 2000",usUS,2,Fresno State,TOR,https://www.basketball-reference.com/players/r/robinor01.html,2024-25,24.0,TOR,NBA,20.0,3.0,17.0,2.1,4.9,0.423,0.2,0.9,0.222,1.9,4.0,0.468,0.443,1.2,1.5,0.828,1.9,2.7,4.6,1.4,0.6,0.5,1.2,2.1,5.5
17,Garrett Temple,SG,6-5,195.0,"May 8, 1986",usUS,14,LSU,TOR,https://www.basketball-reference.com/players/t/templga01.html,2024-25,38.0,TOR,NBA,18.0,0.0,4.2,0.2,0.9,0.176,0.1,0.4,0.125,0.1,0.5,0.222,0.206,0.2,0.2,1.0,0.1,0.5,0.6,0.6,0.4,0.1,0.2,0.6,0.6
0,A.J. Lawson(TW),0.0,6-6,179.0,"July 15, 2000",caCA,2,South Carolina,TOR,https://www.basketball-reference.com/players/l/lawsoa.01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Ulrich Chomche(TW),0.0,6-10,235.0,"December 30, 2005",cmCM,R,,TOR,https://www.basketball-reference.com/players/c/chomcul01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Jared Rhoden(TW),0.0,6-6,210.0,"August 27, 1999",usUS,2,Seton Hall,TOR,https://www.basketball-reference.com/players/r/rhodeja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Brandon Ingram,SF,6-8,190.0,"September 2, 1997",usUS,8,Duke,TOR,https://www.basketball-reference.com/players/i/ingrabr01.html,2024-25,27.0,NOP,NBA,18.0,18.0,33.1,8.6,18.5,0.465,2.4,6.4,0.374,6.2,12.1,0.514,0.53,2.6,3.1,0.855,0.9,4.6,5.6,5.2,0.9,0.6,3.8,2.5,22.2
13,Isaiah Collier,0.0,6-3,210.0,"October 8, 2004",usUS,R,USC,UTA,https://www.basketball-reference.com/players/c/colliis01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Kyle Filipowski,0.0,6-11,250.0,"November 7, 2003",usUS,R,Duke,UTA,https://www.basketball-reference.com/players/f/filipky01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Keyonte George,0.0,6-4,185.0,"November 8, 2003",usUS,1,Baylor,UTA,https://www.basketball-reference.com/players/g/georgke01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Brice Sensabaugh,0.0,6-6,235.0,"October 30, 2003",usUS,1,Ohio State,UTA,https://www.basketball-reference.com/players/s/sensabr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Collin Sexton,0.0,6-3,190.0,"January 4, 1999",usUS,6,Alabama,UTA,https://www.basketball-reference.com/players/s/sextoco01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Walker Kessler,0.0,7-0,245.0,"July 26, 2001",usUS,2,"UNC,Auburn",UTA,https://www.basketball-reference.com/players/k/kesslwa01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Johnny Juzang,0.0,6-7,215.0,"March 17, 2001",usUS,2,"Kentucky,UCLA",UTA,https://www.basketball-reference.com/players/j/juzanjo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Lauri Markkanen,0.0,7-0,240.0,"May 22, 1997",fiFI,7,Arizona,UTA,https://www.basketball-reference.com/players/m/markkla01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,John Collins,PF,6-9,235.0,"September 23, 1997",usUS,7,Wake Forest,UTA,https://www.basketball-reference.com/players/c/collijo01.html,2024-25,27.0,UTA,NBA,38.0,29.0,30.5,6.8,12.9,0.532,1.5,3.5,0.418,5.4,9.3,0.575,0.589,3.5,4.1,0.852,2.2,6.0,8.2,2.1,1.0,1.1,2.6,2.9,18.6
5,Cody Williams,0.0,6-7,190.0,"November 20, 2004",usUS,R,Colorado,UTA,https://www.basketball-reference.com/players/w/willico01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00,Jordan Clarkson,SG,6-3,194.0,"June 7, 1992",usUS,10,"Tulsa,Missouri",UTA,https://www.basketball-reference.com/players/c/clarkjo01.html,2024-25,32.0,UTA,NBA,32.0,9.0,26.6,5.6,13.8,0.407,2.4,6.5,0.365,3.3,7.3,0.444,0.493,3.0,3.7,0.805,0.7,2.5,3.2,3.9,0.8,0.3,2.1,1.6,16.6
25,Micah Potter(TW),0.0,6-10,248.0,"April 6, 1998",usUS,3,"Ohio State,Wisconsin",UTA,https://www.basketball-reference.com/players/p/pottemi01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Svi Mykhailiuk,SF,6-7,205.0,"June 10, 1997",uaUA,6,Kansas,UTA,https://www.basketball-reference.com/players/m/mykhasv01.html,2024-25,27.0,UTA,NBA,25.0,12.0,19.8,3.5,8.9,0.392,2.1,6.0,0.344,1.4,2.8,0.493,0.509,0.8,1.0,0.792,0.5,1.9,2.4,2.0,0.6,0.2,1.6,1.3,9.8
